Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","686","Senegal","5510","Production","01212","Cabbages","2021","2021","t","159166","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01212","Cabbages","2022","2022","ha","8646","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01212","Cabbages","2022","2022","kg/ha","17927.9","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01212","Cabbages","2022","2022","t","155000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01212","Cabbages","2023","2023","ha","8556","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01212","Cabbages","2023","2023","kg/ha","17884.6","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01212","Cabbages","2023","2023","t","153018.52","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01229","Cantaloupes and other melons","2014","2014","ha","3600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01229","Cantaloupes and other melons","2014","2014","kg/ha","5000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01229","Cantaloupes and other melons","2014","2014","t","18000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01229","Cantaloupes and other melons","2015","2015","ha","3800","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01229","Cantaloupes and other melons","2015","2015","kg/ha","5000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01229","Cantaloupes and other melons","2015","2015","t","19000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01229","Cantaloupes and other melons","2016","2016","ha","4300","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01229","Cantaloupes and other melons","2016","2016","kg/ha","5000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01229","Cantaloupes and other melons","2016","2016","t","21500","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01229","Cantaloupes and other melons","2017","2017","ha","5600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01229","Cantaloupes and other melons","2017","2017","kg/ha","5000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01229","Cantaloupes and other melons","2017","2017","t","28000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01229","Cantaloupes and other melons","2018","2018","ha","5600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01229","Cantaloupes and other melons","2018","2018","kg/ha","5000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01229","Cantaloupes and other melons","2018","2018","t","28000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01229","Cantaloupes and other melons","2019","2019","ha","6300","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01229","Cantaloupes and other melons","2019","2019","kg/ha","6722","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01229","Cantaloupes and other melons","2019","2019","t","42348.6","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01229","Cantaloupes and other melons","2020","2020","ha","2940","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01229","Cantaloupes and other melons","2020","2020","kg/ha","8452.4","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01229","Cantaloupes and other melons","2020","2020","t","24850","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01229","Cantaloupes and other melons","2021","2021","ha","2780","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01229","Cantaloupes and other melons","2021","2021","kg/ha","9103.6","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01229","Cantaloupes and other melons","2021","2021","t","25308","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01229","Cantaloupes and other melons","2022","2022","ha","2568","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01229","Cantaloupes and other melons","2022","2022","kg/ha","9931.8","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01229","Cantaloupes and other melons","2022","2022","t","25500","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01229","Cantaloupes and other melons","2023","2023","ha","3081","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01229","Cantaloupes and other melons","2023","2023","kg/ha","9210.3","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01229","Cantaloupes and other melons","2023","2023","t","28378.74","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01251","Carrots and turnips","2005","2005","ha","247","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01251","Carrots and turnips","2005","2005","kg/ha","14979.8","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01251","Carrots and turnips","2005","2005","t","3700","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01251","Carrots and turnips","2006","2006","ha","765","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01251","Carrots and turnips","2006","2006","kg/ha","15032.7","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01251","Carrots and turnips","2006","2006","t","11500","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01251","Carrots and turnips","2007","2007","ha","430","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01251","Carrots and turnips","2007","2007","kg/ha","18139.5","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01251","Carrots and turnips","2007","2007","t","7800","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01251","Carrots and turnips","2008","2008","ha","388","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01251","Carrots and turnips","2008","2008","kg/ha","15368.6","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01251","Carrots and turnips","2008","2008","t","5963","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01251","Carrots and turnips","2009","2009","ha","611","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01251","Carrots and turnips","2009","2009","kg/ha","9591.7","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01251","Carrots and turnips","2009","2009","t","5860.55","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01251","Carrots and turnips","2010","2010","ha","555","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01251","Carrots and turnips","2010","2010","kg/ha","9835.4","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01251","Carrots and turnips","2010","2010","t","5458.67","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01251","Carrots and turnips","2011","2011","ha","387","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01251","Carrots and turnips","2011","2011","kg/ha","10873.9","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01251","Carrots and turnips","2011","2011","t","4208.2","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01251","Carrots and turnips","2012","2012","ha","770","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01251","Carrots and turnips","2012","2012","kg/ha","11127.9","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01251","Carrots and turnips","2012","2012","t","8568","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01251","Carrots and turnips","2013","2013","ha","738","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01251","Carrots and turnips","2013","2013","kg/ha","10716.5","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01251","Carrots and turnips","2013","2013","t","7908","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01251","Carrots and turnips","2014","2014","ha","994","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01251","Carrots and turnips","2014","2014","kg/ha","9685","E","Estimated value",""
